,Cluster,ID#,Balance,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1394,0,1408,203218.75,5,1,1,56754.0,14,0.0,0.0,5302,0
1395,1,1409,26156.0,3,1,1,23831.0,16,0.0,0.0,5297,1
1396,1,1410,32061.0,1,1,1,1100.0,6,0.0,0.0,5295,0
1397,3,1411,203218.75,5,1,1,57626.25,29,777.5,2.5,5288,0
1398,1,1412,6000.0,1,1,1,0.0,0,0.0,0.0,5286,0
1399,1,1413,30892.0,3,1,1,11474.0,11,0.0,0.0,5283,0
1400,1,1414,29263.0,3,1,1,15184.0,13,0.0,0.0,5279,0
1401,0,1415,203218.75,4,1,1,31975.0,21,0.0,0.0,5275,0
1402,1,1416,43761.0,1,1,1,5398.0,16,0.0,0.0,5268,0
1403,1,1417,21393.0,1,1,1,5040.0,2,0.0,0.0,5262,0
1404,2,1418,108950.0,1,1,1,3300.0,9,777.5,2.5,5259,1
1405,3,1419,25089.0,4,1,1,40763.0,19,550.0,2.0,5259,1
1406,0,1420,77709.0,4,1,1,36028.0,19,100.0,2.0,5253,1
1407,1,1421,22533.0,4,1,1,22206.0,17,100.0,1.0,5248,1
1408,1,1422,25302.0,3,1,1,11312.0,13,0.0,0.0,5245,0
1409,1,1423,11908.0,1,1,1,0.0,0,0.0,0.0,5240,0
1410,1,1424,176982.0,1,1,1,2299.0,9,0.0,0.0,5234,0
1411,0,1425,8723.0,5,1,1,57626.25,15,0.0,0.0,5231,1
1412,1,1426,9071.0,1,1,1,1647.0,9,0.0,0.0,5225,0
1413,0,1427,144848.0,4,1,1,37056.0,15,0.0,0.0,5219,0
1414,0,1428,130364.0,5,1,1,57626.25,15,250.0,1.0,5213,1
1415,0,1429,15592.0,4,1,1,37173.0,13,0.0,0.0,5209,1
1416,2,1430,25404.0,1,1,1,2125.0,7,500.0,1.0,5203,0
1417,2,1431,34584.0,1,1,1,6962.0,21,777.5,2.5,5202,1
1418,0,1432,32313.0,4,1,1,29188.0,27,0.0,0.0,5397,1
1419,0,1433,168897.0,4,1,1,37451.0,24,400.0,2.0,5189,0
1420,0,1434,68891.0,4,1,1,37257.0,14,500.0,1.0,5178,1
1421,1,1435,18068.0,1,1,1,0.0,0,0.0,0.0,5174,0
1422,0,1436,137134.0,5,1,1,57626.25,20,0.0,0.0,5170,0
1423,1,1437,26561.0,1,1,1,100.0,1,0.0,0.0,4926,1
1424,1,1438,22093.0,3,1,1,14857.0,11,200.0,1.0,2587,0
1425,3,1439,58538.0,4,1,1,48670.0,19,500.0,2.0,4352,1
1426,1,1440,29667.0,1,1,1,5304.0,19,0.0,0.0,4841,0
1427,2,1441,88093.0,3,1,1,15518.0,13,343.0,1.0,4660,0
1428,2,1442,203218.75,1,1,1,3600.0,12,777.5,2.5,5045,1
1429,1,1443,62569.0,4,1,1,33765.0,19,50.0,1.0,4888,1
1430,0,1444,20982.0,4,1,1,44238.0,18,0.0,0.0,4716,1
1431,2,1445,44665.0,1,1,1,333.0,2,333.0,2.0,3601,0
1432,1,1446,22639.0,1,1,1,1840.0,4,0.0,0.0,5168,0
1433,2,1447,120152.0,1,1,1,6250.0,27,777.5,2.5,4497,1
1434,1,1448,51402.0,1,1,1,4375.0,14,0.0,0.0,4978,0
1435,2,1449,32749.0,1,1,1,450.0,3,450.0,2.5,5050,1
1436,3,1450,170309.0,5,1,1,57626.25,20,777.5,2.5,5009,1
1437,1,1451,18924.0,1,1,1,4000.0,18,0.0,0.0,5168,0
1438,0,1452,61919.0,4,1,1,39163.0,14,350.0,1.0,5157,1
1439,1,1453,193547.0,1,1,1,3544.0,12,0.0,0.0,5153,0
1440,2,1454,57927.0,1,1,1,1500.0,3,777.5,2.5,5149,1
1441,0,1455,161321.0,5,1,1,57626.25,21,0.0,0.0,5147,0
1442,2,1456,66936.0,1,1,1,3450.0,5,777.5,2.5,5147,0
1443,1,1457,72178.0,1,1,1,2100.0,10,0.0,0.0,5139,1
1444,1,1458,33964.0,1,1,1,300.0,3,0.0,0.0,5128,0
1445,1,1459,94272.0,3,1,1,11098.0,16,0.0,0.0,5121,0
1446,2,1460,53360.0,1,1,1,7251.0,5,777.5,2.5,5120,1
1447,1,1461,3578.0,1,1,1,0.0,0,0.0,0.0,5114,0
1448,1,1462,29342.0,2,1,1,5835.0,4,0.0,0.0,5153,0
1449,1,1463,28228.0,3,1,1,12948.0,13,300.0,1.0,5108,1
1450,0,1464,118601.0,5,1,1,51240.0,19,0.0,0.0,5105,0
1451,1,1465,24660.0,2,1,1,7206.0,14,0.0,0.0,5136,1
1452,0,1466,147822.0,4,1,1,42469.0,18,0.0,0.0,5107,1
1453,3,1467,190208.0,4,1,1,37122.0,38,777.5,2.5,5091,0
1454,1,1468,2625.0,1,1,1,125.0,1,0.0,0.0,5087,0
1455,0,1469,49438.0,4,1,1,33912.0,14,0.0,0.0,5085,1
1456,1,1470,24930.0,3,1,1,13060.0,9,0.0,0.0,5084,0
1457,1,1471,89835.0,2,1,1,9058.0,11,0.0,0.0,5080,0
1458,1,1472,46734.0,2,1,1,10007.0,18,0.0,0.0,5080,0
1459,2,1473,203218.75,1,1,1,12584.0,9,777.5,2.5,5079,1
1460,1,1474,50.0,1,1,1,50.0,1,50.0,1.0,5073,0
1461,0,1475,97416.0,5,1,1,57626.25,29,0.0,0.0,5093,0
1462,0,1476,127768.0,5,1,1,57626.25,21,250.0,1.0,5064,1
1463,0,1477,139882.0,4,1,1,47089.0,15,0.0,0.0,4859,0
1464,1,1478,10740.0,1,1,1,0.0,0,0.0,0.0,4926,0
1465,1,1479,57330.0,1,1,1,380.0,3,0.0,0.0,4986,0
1466,1,1480,33560.0,1,1,1,2600.0,14,0.0,0.0,4604,0
1467,1,1481,53210.0,1,1,1,11422.0,10,0.0,0.0,4993,1
1468,1,1482,9795.0,1,1,1,0.0,0,0.0,0.0,4960,0
1469,1,1483,16984.0,2,1,1,10334.0,15,0.0,0.0,4884,1
1470,3,1484,46349.0,4,1,1,33923.0,20,777.5,2.0,4856,1
1471,0,1485,118079.0,4,1,1,43298.0,16,500.0,1.0,4867,0
1472,1,1486,29632.0,1,1,1,0.0,0,0.0,0.0,4898,0
1473,1,1488,164307.0,3,1,1,21704.0,14,0.0,0.0,4023,0
1474,1,1489,13490.0,1,1,1,0.0,0,0.0,0.0,4870,0
1475,1,1490,36296.0,1,1,1,5780.0,6,0.0,0.0,4600,0
1476,2,1491,190429.0,1,1,1,27500.0,11,777.5,2.5,4974,1
1477,0,1492,120447.0,5,1,1,53804.0,15,350.0,1.0,4840,0
1478,1,1493,35094.0,1,1,1,4000.0,11,0.0,0.0,4944,1
1479,3,1494,203218.75,5,1,1,56204.0,31,500.0,1.0,4429,1
1480,1,1495,30662.0,1,1,1,0.0,0,0.0,0.0,4996,0
1481,0,1496,157452.0,4,1,1,45312.0,18,0.0,0.0,4471,0
1482,1,1497,24266.0,1,1,1,2375.0,12,0.0,0.0,4111,0
1483,3,1498,49991.0,4,1,1,44146.0,27,777.5,2.5,4803,1
1484,2,1499,42275.0,1,1,1,4100.0,6,777.5,2.5,4712,0
1485,1,1500,59162.0,1,1,1,2520.0,7,0.0,0.0,4726,0
1486,0,1501,109625.0,5,1,1,57626.25,19,500.0,1.0,5056,1
1487,1,1502,30486.0,1,1,1,0.0,0,0.0,0.0,5051,0
1488,0,1503,203218.75,4,1,1,57626.25,22,350.0,1.0,5045,1
1489,2,1504,203218.75,1,1,1,8370.0,30,777.5,2.5,5042,1
1490,1,1505,20818.0,1,1,1,15214.0,4,0.0,0.0,5036,0
1491,1,1506,106509.0,1,1,1,1113.0,7,0.0,0.0,5036,0
1492,2,1507,65982.0,1,1,1,1750.0,4,750.0,2.5,5030,1
1493,1,1508,9002.0,1,1,1,1586.0,9,0.0,0.0,4933,1
1494,1,1509,16088.0,3,1,1,17872.0,15,0.0,0.0,4563,1
1495,1,1510,10079.0,1,1,1,569.0,8,0.0,0.0,4651,0
1496,3,1511,48863.0,5,1,1,57626.25,18,777.5,2.5,4925,1
1497,1,1512,137402.0,1,1,1,950.0,6,200.0,2.5,4685,1
1498,1,1513,71076.0,1,1,1,10000.0,1,0.0,0.0,4820,1
1499,1,1514,20630.0,1,1,1,2045.0,4,0.0,0.0,4643,0
1500,2,1515,119180.0,1,1,1,9275.0,20,777.5,2.5,4657,1
1501,0,1516,54116.0,3,1,1,34997.0,14,0.0,0.0,4848,1
1502,1,1517,36665.0,1,1,1,1625.0,6,0.0,0.0,4747,0
1503,0,1518,203218.75,4,1,1,51765.0,18,450.0,1.0,4770,1
1504,2,1519,48721.0,1,1,1,18781.0,12,300.0,2.5,4672,0
1505,3,1520,203218.75,3,1,1,27471.0,20,777.5,2.5,4905,1
1506,1,1521,88668.0,2,1,1,9889.0,15,100.0,1.0,4903,0
1507,1,1522,46074.0,1,1,1,2193.0,11,0.0,0.0,4419,0
1508,1,1523,1923.0,1,1,1,1170.0,2,0.0,0.0,4615,0
1509,1,1524,46030.0,1,1,1,4375.0,27,0.0,0.0,4566,0
1510,1,1525,31236.0,1,1,1,2250.0,13,0.0,0.0,4523,0
1511,1,1526,18351.0,1,1,1,0.0,0,0.0,0.0,4744,0
1512,1,1527,4779.0,1,1,1,600.0,2,0.0,0.0,4926,1
1513,2,1528,124775.0,1,1,1,11564.0,8,700.0,2.0,4847,1
1514,1,1529,66923.0,3,1,1,17139.0,12,0.0,0.0,4875,0
1515,1,1530,24008.0,1,1,1,540.0,3,0.0,0.0,4901,0
1516,1,1531,118415.0,1,1,1,4475.0,10,100.0,1.0,4545,1
1517,1,1532,2793.0,1,1,1,8000.0,3,0.0,0.0,4588,1
1518,2,1533,70464.0,1,1,1,4000.0,4,777.5,2.0,4889,1
1519,0,1534,71930.0,4,1,1,32774.0,13,500.0,1.0,4300,1
1520,2,1535,126484.0,1,1,1,5942.0,13,777.5,2.5,4758,1
1521,2,1536,39503.0,3,1,1,16671.0,18,777.5,2.0,4884,1
1522,1,1537,7291.0,1,1,1,0.0,0,0.0,0.0,4104,0
1523,1,1538,4838.0,3,1,1,23592.0,16,500.0,1.0,5024,1
1524,2,1539,73811.0,3,1,1,25394.0,14,777.5,2.0,5021,1
1525,0,1540,156219.0,5,1,1,55874.0,24,0.0,0.0,5015,1
1526,0,1541,114376.0,4,1,1,33949.0,15,0.0,0.0,5009,1
1527,2,1542,23965.0,1,2,1,7308.0,16,550.0,2.5,5003,0
1528,2,1543,45766.0,1,1,1,4550.0,11,777.5,2.5,5002,0
1529,2,1544,57857.0,1,1,1,57626.25,37,777.5,2.5,4996,1
1530,1,1545,19998.0,1,1,1,4309.0,13,0.0,0.0,4995,1
1531,2,1546,29506.0,1,1,1,4826.0,16,500.0,2.0,4993,0
1532,1,1547,6020.0,1,1,1,0.0,0,0.0,0.0,4986,0
1533,2,1548,27989.0,3,1,1,25369.0,16,777.5,2.0,4981,1
1534,1,1549,21933.0,4,1,1,27166.0,15,550.0,1.0,4974,1
1535,1,1550,58758.0,1,1,1,6500.0,38,0.0,0.0,4974,0
1536,0,1551,86069.0,4,1,1,35282.0,21,0.0,0.0,4972,1
1537,1,1552,8350.0,1,1,1,2125.0,10,0.0,0.0,4967,0
1538,1,1553,26862.0,3,1,1,15510.0,15,0.0,0.0,4965,1
1539,0,1554,133853.0,5,1,1,57626.25,14,0.0,0.0,4960,1
1540,1,1555,72623.0,1,1,1,0.0,0,0.0,0.0,4957,0
1541,1,1556,36887.0,1,2,1,9048.0,11,0.0,0.0,4951,0
1542,3,1557,49737.0,5,1,1,57626.25,22,550.0,2.0,4946,1
1543,1,1558,53869.0,1,1,1,6750.0,26,0.0,0.0,4940,0
1544,1,1559,5264.0,1,1,1,0.0,0,0.0,0.0,4496,0
1545,2,1560,132132.0,3,1,1,20443.0,18,777.5,2.5,3916,1
1546,0,1561,203218.75,5,1,1,57626.25,36,0.0,0.0,4692,0
1547,3,1562,203218.75,4,1,1,52013.0,31,777.5,2.5,4469,1
1548,1,1563,22459.0,1,1,1,104.0,2,0.0,0.0,4215,0
1549,1,1564,65021.0,2,1,1,10369.0,12,0.0,0.0,3547,0
1550,0,1565,44205.0,4,1,1,28340.0,13,0.0,0.0,3676,0
1551,1,1566,18433.0,1,1,1,3174.0,9,0.0,0.0,3930,0
1552,1,1567,6341.0,1,1,1,3658.0,12,0.0,0.0,3706,0
1553,1,1568,3641.0,1,1,1,1164.0,3,0.0,0.0,3603,0
1554,1,1569,39207.0,1,1,1,965.0,3,0.0,0.0,3757,0
1555,1,1570,63362.0,3,1,1,16331.0,15,350.0,1.0,3544,0
1556,1,1571,203218.75,1,1,1,8500.0,4,0.0,0.0,4716,1
1557,1,1572,329.0,3,1,1,23492.0,14,0.0,0.0,4868,1
1558,1,1573,22424.0,1,1,1,648.0,2,0.0,0.0,3951,0
1559,1,1574,36805.0,3,1,1,13018.0,16,0.0,0.0,3799,0
1560,1,1575,63437.0,2,1,1,7160.0,15,0.0,0.0,4595,0
1561,1,1576,8962.0,1,1,1,0.0,0,0.0,0.0,4198,0
1562,1,1577,7922.0,1,1,1,0.0,0,0.0,0.0,4491,0
1563,2,1578,113731.0,1,1,1,1700.0,5,700.0,2.5,4482,0
1564,1,1579,12612.0,1,1,1,0.0,0,0.0,0.0,4170,0
1565,2,1580,45916.0,1,1,1,675.0,6,500.0,2.0,2818,1
1566,1,1581,51324.0,3,1,1,20533.0,14,0.0,0.0,4408,0
1567,1,1582,412.0,1,1,1,13000.0,1,0.0,0.0,4761,1
1568,1,1583,8103.0,1,1,1,2750.0,15,0.0,0.0,4776,1
1569,0,1584,91237.0,5,1,1,57626.25,26,0.0,0.0,4321,1
1570,1,1585,17388.0,1,1,1,0.0,0,0.0,0.0,4232,0
1571,2,1586,52046.0,1,1,1,1058.0,8,683.0,2.5,3456,0
1572,1,1587,50015.0,3,1,1,20839.0,16,50.0,1.0,4497,0
1573,2,1588,45340.0,3,1,1,14063.0,16,500.0,1.0,4660,1
1574,1,1589,200963.0,1,1,1,6164.0,4,150.0,1.0,4782,0
1575,1,1590,85884.0,2,1,1,7742.0,9,0.0,0.0,4692,0
1576,1,1591,4236.0,1,1,1,3000.0,7,0.0,0.0,4148,1
1577,1,1592,55843.0,1,1,1,6000.0,3,0.0,0.0,4341,1
1578,1,1593,43000.0,1,1,1,1273.0,4,173.0,1.0,4646,0
1579,1,1594,5573.0,1,1,1,1958.0,17,0.0,0.0,3714,1
1580,1,1595,2080.0,1,1,1,0.0,0,0.0,0.0,4635,0
1581,1,1596,43686.0,1,1,1,4039.0,12,0.0,0.0,4328,0
1582,1,1597,11001.0,1,1,1,255.0,5,0.0,0.0,4315,0
1583,1,1598,10146.0,3,1,1,26633.0,12,0.0,0.0,4509,1
1584,1,1599,35062.0,3,1,1,16237.0,26,0.0,0.0,4152,1
1585,1,1600,11866.0,2,1,1,6139.0,9,0.0,0.0,4667,1
1586,1,1601,41048.0,1,1,1,1195.0,3,0.0,0.0,4856,0
1587,1,1602,25004.0,1,1,1,1113.0,3,0.0,0.0,4860,1
1588,1,1603,194074.0,1,1,1,12500.0,6,0.0,0.0,4701,1
1589,0,1604,65952.0,4,1,1,34770.0,14,0.0,0.0,4827,0
1590,1,1605,203218.75,1,1,1,4652.0,13,0.0,0.0,4849,0
1591,1,1606,61286.0,1,1,1,1500.0,5,0.0,0.0,4755,0
1592,2,1607,118177.0,3,1,1,20910.0,18,402.0,1.0,4811,0
1593,2,1608,183370.0,1,1,1,30988.0,14,777.5,2.5,4848,1
1594,1,1609,98608.0,1,1,1,969.0,12,0.0,0.0,4663,0
1595,2,1610,22529.0,1,1,1,5115.0,20,777.5,2.5,4865,0
1596,2,1611,2502.0,1,1,1,15500.0,4,500.0,1.0,4761,1
1597,0,1612,123430.0,4,1,1,49987.0,17,0.0,0.0,4798,1
1598,1,1613,36219.0,1,1,1,4044.0,10,0.0,0.0,4595,0
1599,2,1614,61405.0,2,1,1,32316.0,20,777.5,2.5,4828,1
1600,1,1615,3789.0,1,1,1,181.0,3,0.0,0.0,4756,1
1601,1,1616,16065.0,1,1,1,0.0,0,0.0,0.0,4456,0
1602,0,1617,203218.75,5,1,1,57626.25,13,0.0,0.0,4784,1
1603,1,1618,28733.0,1,1,1,0.0,0,0.0,0.0,4650,0
1604,1,1619,26965.0,2,1,1,7346.0,13,0.0,0.0,4653,0
1605,0,1620,203218.75,4,1,1,50888.0,26,0.0,0.0,4744,0
1606,1,1621,5074.0,1,1,1,500.0,1,0.0,0.0,4730,0
1607,2,1622,43338.0,1,1,1,1000.0,4,777.5,2.5,4275,0
1608,1,1623,23551.0,1,1,1,2375.0,12,0.0,0.0,4663,1
1609,1,1624,32015.0,1,1,1,6000.0,6,0.0,0.0,4574,0
1610,2,1625,65435.0,1,1,1,1000.0,2,500.0,1.0,4786,0
1611,1,1626,39079.0,1,1,1,3070.0,5,0.0,0.0,4750,0
1612,0,1627,108616.0,4,1,1,36476.0,13,0.0,0.0,4644,0
1613,0,1628,80154.0,4,1,1,47270.0,14,0.0,0.0,4352,0
1614,1,1629,25563.0,1,1,1,303.0,8,0.0,0.0,3511,1
1615,0,1630,18007.0,4,1,1,33237.0,15,0.0,0.0,4665,1
1616,1,1631,51752.0,3,1,1,25962.0,20,0.0,0.0,4631,0
1617,1,1632,21540.0,1,1,1,1188.0,9,0.0,0.0,4791,0
1618,0,1633,203218.75,5,1,1,57626.25,11,0.0,0.0,4791,0
1619,0,1634,196079.0,5,1,1,56890.0,21,0.0,0.0,4791,0
1620,2,1635,203218.75,1,1,1,11430.0,14,777.5,2.5,4791,1
1621,1,1636,20681.0,1,1,1,0.0,0,0.0,0.0,4939,0
1622,0,1637,155278.0,4,1,1,27200.0,16,0.0,0.0,4926,1
1623,2,1638,194949.0,1,1,1,10121.0,13,777.5,2.5,4930,1
1624,0,1640,203218.75,4,1,1,40533.0,24,250.0,1.0,4791,1
1625,1,1641,105588.0,2,1,1,22973.0,3,0.0,0.0,4805,0
1626,1,1642,41366.0,3,1,1,27148.0,15,0.0,0.0,4806,0
1627,2,1643,59445.0,1,1,1,5500.0,21,500.0,2.0,4843,0
1628,3,1644,130920.0,4,1,1,30299.0,20,777.5,2.5,4793,1
1629,1,1645,49777.0,3,1,1,12241.0,12,0.0,0.0,4777,0
1630,0,1646,58778.0,4,1,1,28325.0,13,0.0,0.0,4919,0
1631,1,1647,38224.0,1,1,1,2587.0,10,0.0,0.0,4824,0
1632,0,1648,93700.0,5,1,1,57626.25,14,0.0,0.0,4827,1
1633,0,1649,203218.75,5,1,1,57626.25,18,0.0,0.0,4827,1
1634,1,1650,34941.0,3,1,1,23718.0,16,0.0,0.0,4755,0
1635,1,1651,115197.0,3,1,1,17638.0,24,0.0,0.0,4820,0
1636,2,1652,31230.0,1,1,1,815.0,5,777.5,2.5,4931,0
1637,1,1653,98604.0,3,1,1,17490.0,15,0.0,0.0,4919,1
1638,1,1654,203218.75,1,1,1,0.0,0,0.0,0.0,4903,0
1639,3,1655,136104.0,4,1,1,57626.25,38,777.5,2.5,4916,1
1640,1,1656,23984.0,1,1,1,2737.0,14,0.0,0.0,4905,0
1641,0,1657,169947.0,4,1,1,48140.0,21,0.0,0.0,4895,0
1642,3,1658,71264.0,5,1,1,57626.25,17,777.5,2.0,4903,1
1643,1,1659,71610.0,3,1,1,20918.0,14,0.0,0.0,4895,0
1644,2,1660,151152.0,2,1,1,13635.0,21,777.5,1.0,4895,0
1645,3,1661,164178.0,4,1,1,35314.0,23,777.5,2.5,4883,1
1646,1,1662,18601.0,1,1,1,100.0,1,0.0,0.0,4888,0
1647,1,1663,49331.0,3,1,1,23572.0,12,100.0,1.0,4888,0
1648,1,1664,43326.0,1,1,1,4164.0,12,0.0,0.0,4881,0
1649,1,1665,12112.0,1,1,1,0.0,0,0.0,0.0,4882,0
1650,0,1666,98343.0,4,1,1,31961.0,16,0.0,0.0,4971,1
1651,0,1667,83006.0,4,1,1,45167.0,13,0.0,0.0,4906,1
1652,2,1668,110980.0,1,1,1,12900.0,8,777.5,2.5,4853,0
1653,1,1669,78032.0,3,1,1,24046.0,23,0.0,0.0,4862,0
1654,0,1670,176262.0,3,1,1,12678.0,8,150.0,1.0,4862,0
1655,1,1671,203218.75,3,1,1,13301.0,12,0.0,0.0,4849,1
1656,3,1672,203218.75,4,1,1,37889.0,15,777.5,2.0,4841,0
1657,0,1673,41370.0,5,1,1,51335.0,9,0.0,0.0,4842,1
1658,1,1674,92905.0,1,1,1,1766.0,10,0.0,0.0,4827,1
1659,1,1675,7430.0,1,1,1,10500.0,5,0.0,0.0,4791,1
1660,2,1676,68390.0,1,1,1,3450.0,3,777.5,2.0,4754,1
1661,2,1677,18366.0,1,1,1,1100.0,3,777.5,2.5,4783,1
1662,0,1678,197673.0,4,1,1,48932.0,15,0.0,0.0,4775,1
1663,3,1679,11789.0,4,1,1,28756.0,20,777.5,2.0,4775,1
1664,1,1680,203218.75,1,1,1,2750.0,15,0.0,0.0,4751,0
1665,1,1681,13310.0,1,1,1,0.0,0,0.0,0.0,4755,0
1666,0,1682,203218.75,4,1,1,55903.0,17,500.0,1.0,4761,1
1667,1,1683,25688.0,1,1,1,3103.0,10,0.0,0.0,4754,1
1668,2,1684,203218.75,1,1,1,3833.0,21,777.5,2.5,4638,0
1669,2,1685,203218.75,1,1,1,15942.0,8,777.5,2.5,4741,1
1670,1,1686,3580.0,1,1,1,130.0,3,0.0,0.0,4730,0
1671,0,1687,84305.0,5,1,1,57626.25,15,0.0,0.0,4734,1
1672,1,1688,4780.0,1,1,1,0.0,0,0.0,0.0,4733,0
1673,0,1689,88192.0,4,1,1,47848.0,22,500.0,1.0,4784,1
1674,0,1690,105665.0,4,1,1,31226.0,13,0.0,0.0,4727,1
1675,2,1691,24756.0,1,1,1,7720.0,26,500.0,2.0,4723,1
1676,2,1692,51304.0,1,1,1,11611.0,38,777.5,2.5,4708,1
1677,2,1693,12404.0,1,1,1,1950.0,7,777.5,2.5,4701,0
1678,1,1694,80988.0,1,1,1,4413.0,5,0.0,0.0,4707,0
1679,2,1695,5617.0,1,1,1,4400.0,4,400.0,1.0,4706,1
1680,0,1696,68023.0,5,1,1,57626.25,33,500.0,1.0,4702,1
1681,3,1697,108100.0,4,1,1,45113.0,17,777.5,2.0,4699,0
1682,2,1698,17470.0,1,1,1,4100.0,9,777.5,2.5,4691,0
1683,0,1699,138332.0,5,1,1,57626.25,17,0.0,0.0,4692,1
1684,1,1700,4087.0,1,1,1,500.0,4,0.0,0.0,4684,0
1685,1,1701,40264.0,1,1,1,19137.0,13,0.0,0.0,4684,0
1686,1,1702,13290.0,1,1,1,3175.0,5,0.0,0.0,4679,1
1687,0,1703,130761.0,4,1,1,52423.0,15,0.0,0.0,4674,1
1688,0,1704,14371.0,4,1,1,28723.0,13,0.0,0.0,4671,1
1689,1,1705,25322.0,3,1,1,23821.0,16,0.0,0.0,4673,1
1690,1,1706,55356.0,3,1,1,23871.0,15,0.0,0.0,4660,0
1691,3,1707,134501.0,5,1,1,57626.25,32,777.5,2.0,4663,1
1692,0,1708,63311.0,4,1,1,29318.0,11,0.0,0.0,4667,0
1693,2,1709,90307.0,1,1,1,3150.0,3,650.0,2.0,4664,1
1694,1,1710,2198.0,1,1,1,16070.0,12,0.0,0.0,4658,1
1695,1,1711,43749.0,1,1,1,9557.0,5,0.0,0.0,4664,0
1696,1,1712,7730.0,1,1,1,375.0,3,0.0,0.0,4659,0
1697,1,1713,16171.0,1,1,1,2875.0,16,0.0,0.0,4656,0
1698,1,1714,192108.0,1,1,1,10200.0,3,200.0,2.0,4656,1
1699,1,1715,35895.0,3,1,1,15720.0,11,0.0,0.0,4649,1
1700,1,1716,46578.0,2,1,1,8322.0,12,0.0,0.0,4645,1
1701,1,1717,54309.0,1,1,1,6772.0,7,250.0,1.0,4698,0
1702,0,1718,45613.0,4,1,1,29117.0,16,350.0,1.0,4625,1
1703,1,1719,203218.75,3,1,1,27415.0,16,0.0,0.0,4631,1
1704,1,1720,93148.0,2,1,1,7776.0,18,0.0,0.0,4631,0
1705,1,1721,27905.0,1,1,1,3794.0,11,0.0,0.0,4628,0
1706,0,1722,139983.0,3,1,1,17289.0,24,100.0,2.0,4629,1
1707,0,1723,188703.0,5,1,1,57626.25,38,500.0,1.0,4625,0
1708,1,1724,19479.0,1,1,1,2250.0,4,0.0,0.0,4625,0
1709,1,1725,63635.0,1,1,1,5175.0,31,50.0,1.0,4622,0
1710,0,1726,77203.0,5,1,1,57626.25,16,0.0,0.0,4646,1
1711,1,1727,19020.0,1,1,1,330.0,3,0.0,0.0,4614,0
1712,1,1728,61172.0,2,1,1,6875.0,10,0.0,0.0,4609,0
1713,1,1729,7342.0,1,1,1,0.0,0,0.0,0.0,4604,0
1714,2,1730,62076.0,2,1,1,11221.0,15,777.5,2.0,4603,0
1715,1,1731,13046.0,1,1,1,0.0,0,0.0,0.0,4597,1
1716,2,1732,11527.0,3,1,1,16874.0,27,777.5,2.5,4583,1
1717,0,1733,77814.0,4,1,1,43914.0,17,0.0,0.0,4587,1
1718,0,1734,75303.0,5,1,1,57626.25,15,0.0,0.0,4598,1
1719,1,1735,7545.0,1,1,1,616.0,6,0.0,0.0,4587,0
1720,1,1736,26972.0,1,1,1,0.0,0,0.0,0.0,4587,0
1721,0,1737,184805.0,4,1,1,52755.0,22,0.0,0.0,4726,1
1722,3,1738,93971.0,5,1,1,57626.25,22,450.0,2.5,4580,1
1723,0,1739,66328.0,4,1,1,40522.0,14,0.0,0.0,4575,0
1724,0,1740,51745.0,4,1,1,41377.0,14,0.0,0.0,4606,0
1725,0,1741,64341.0,5,1,1,57626.25,13,0.0,0.0,4568,1
1726,1,1742,49708.0,1,1,1,0.0,0,0.0,0.0,4560,0
1727,0,1743,46926.0,4,1,1,27889.0,15,0.0,0.0,4554,1
1728,3,1744,199418.0,3,1,1,25590.0,38,777.5,2.5,4548,1
1729,2,1745,9126.0,1,1,1,1202.0,13,350.0,1.0,4554,0
1730,0,1746,95109.0,4,1,1,26149.0,8,0.0,0.0,4593,0
1731,1,1747,65706.0,3,1,1,21958.0,17,0.0,0.0,4534,0
1732,1,1748,9862.0,1,1,1,31280.0,15,0.0,0.0,4545,1
1733,3,1749,203218.75,5,1,1,57626.25,18,777.5,2.0,4545,1
1734,1,1750,25541.0,1,1,1,660.0,3,0.0,0.0,4520,0
1735,1,1751,5580.0,1,1,1,60.0,2,0.0,0.0,4533,0
1736,1,1752,37514.0,4,1,1,35874.0,31,500.0,1.0,4537,1
1737,2,1753,67083.0,1,1,1,4600.0,4,500.0,1.0,4532,0
1738,0,1754,92646.0,4,1,1,27177.0,16,0.0,0.0,4523,0
1739,1,1755,21110.0,1,1,1,3402.0,12,0.0,0.0,4516,0
1740,0,1756,102570.0,5,1,1,57626.25,20,0.0,0.0,4524,1
1741,1,1757,15876.0,1,1,1,0.0,0,0.0,0.0,4512,0
1742,1,1758,8957.0,1,1,1,0.0,0,0.0,0.0,4509,0
1743,1,1759,5375.0,1,1,1,2000.0,9,0.0,0.0,4509,0
1744,0,1760,109114.0,4,1,1,31956.0,27,0.0,0.0,4512,1
1745,1,1761,23432.0,1,1,1,1162.0,10,0.0,0.0,4510,0
1746,0,1762,111384.0,4,1,1,26669.0,14,0.0,0.0,4505,0
1747,1,1763,69880.0,1,1,1,4635.0,5,0.0,0.0,4552,0
1748,1,1764,11289.0,1,1,1,1500.0,5,0.0,0.0,4492,0
1749,2,1765,119676.0,1,1,1,550.0,4,550.0,2.5,4485,0
1750,2,1766,21847.0,1,1,1,929.0,4,777.5,2.5,4491,1
1751,3,1767,40808.0,4,1,1,38612.0,27,400.0,2.0,4490,1
